note_id,type,title,desc,time,last_update_time,user_id,nickname,ip_location,tag_list,note_url,source_keyword,creation_date,creation_time,creation_year_month,time_diff,content_edit,tags,liked_count_parsed,collected_count_parsed,comment_count_parsed,share_count_parsed,ip_location_grouped,post_type,comment_like_ratio
67c1eaa5000000002803fd36,normal,夏以昼欠揍时候,夏以昼你给我站住！#夏以昼[话题]#,2025-02-28 16:56:05,2025-02-28 17:11:44,61b81b4d000000001000df20,Aurora,河南,夏以昼,https://www.xiaohongshu.com/explore/67c1eaa5000000002803fd36?xsec_token=ABThVFc8nQ5LdJot0gtyr8oW9fb8GzWskYWqAXraM_w58=&xsec_source=pc_search,夏以昼,2025-02-28,16:56:05,2025-02,0 days 00:15:39,True,['夏以昼'],1723,170,136,46,河南,Caleb Post,0.07893209518282066
67c1edf9000000001203fe2f,video,夏以昼定轨50 上逆下顺,"#夏以昼定轨50[话题]# #定向轨道引力50[话题]#
下半场面板忘截图了",2025-02-28 17:10:17,2025-02-28 17:10:17,5ee4bb6d000000000101ecf9,Lin,广西,"夏以昼定轨50,定向轨道引力50",https://www.xiaohongshu.com/explore/67c1edf9000000001203fe2f?xsec_token=ABThVFc8nQ5LdJot0gtyr8oTA5dhrMHQIWWlNmB7qsQU8=&xsec_source=pc_search,夏以昼,2025-02-28,17:10:17,2025-02,0 days 00:00:00,False,"['夏以昼定轨50', '定向轨道引力50']",4,1,1,1,广西,General Post,0.25
67c1ec2f000000001201d8f5,normal,夏以昼的情书,说好了要赔你一封情书，夏以昼说到做到。#恋与深空夏以昼[话题]# #恋与深空[话题]##夏以昼[话题]# #语c[话题]# #语擦[话题]#,2025-02-28 17:02:39,2025-02-28 17:02:40,62adcafe000000001b025bf0,干瘪老鼠,重庆,"恋与深空夏以昼,恋与深空,夏以昼,语c,语擦",https://www.xiaohongshu.com/explore/67c1ec2f000000001201d8f5?xsec_token=ABThVFc8nQ5LdJot0gtyr8oVJe2tlmmJFpj5eeUJV6vlU=&xsec_source=pc_search,夏以昼,2025-02-28,17:02:39,2025-02,0 days 00:00:01,False,"['恋与深空夏以昼', '恋与深空', '夏以昼', '语c', '语擦']",7,2,5,0,重庆,Caleb Post,0.7142857142857143
67c1eab4000000002903f164,normal,叠，你有夏以昼这么伟大的脸进入天行……,"#恋与深空[话题]##夏以昼[话题]##自组ob11[话题]##萌[话题]#
是你的荣幸哈[色色R][色色R]
​哥真帅，自组的ob11也意外地和哥的一张卡很像呢，于是……
​我拍拍拍！",2025-02-28 16:56:20,2025-02-28 16:56:20,66cb2f29000000001d022548,希望能永远长嘴的大学牲,广东,"恋与深空,夏以昼,自组ob11,萌",https://www.xiaohongshu.com/explore/67c1eab4000000002903f164?xsec_token=ABThVFc8nQ5LdJot0gtyr8oc73aTdTibWh_xs5rq3gx64=&xsec_source=pc_search,夏以昼,2025-02-28,16:56:20,2025-02,0 days 00:00:00,False,"['恋与深空', '夏以昼', '自组ob11', '萌']",0,0,0,0,广东,Caleb Post,
67c1e9c7000000000900d7d0,normal,夏以昼定轨50不极限面板,#恋与深空夏以昼[话题]# #夏以昼[话题]##恋与深空[话题]# #夏以昼定轨50[话题]#,2025-02-28 16:52:23,2025-02-28 16:52:24,6467112a000000002a0088ee,殊,河北,"恋与深空夏以昼,恋与深空,夏以昼,夏以昼定轨50",https://www.xiaohongshu.com/explore/67c1e9c7000000000900d7d0?xsec_token=ABThVFc8nQ5LdJot0gtyr8oRMp9YLrq0Wc4q_XHrVSaVI=&xsec_source=pc_search,夏以昼,2025-02-28,16:52:23,2025-02,0 days 00:00:01,False,"['恋与深空夏以昼', '恋与深空', '夏以昼', '夏以昼定轨50']",0,0,1,0,河北,Caleb Post,
67c1e9b40000000006028ebc,video,夏以昼，对面怎么…,#恋与深空夏以昼[话题]# #夏以昼[话题]#,2025-02-28 16:52:04,2025-02-28 16:52:05,62a0d6aa0000000019028d8d,渡彦,湖北,"恋与深空夏以昼,夏以昼",https://www.xiaohongshu.com/explore/67c1e9b40000000006028ebc?xsec_token=ABThVFc8nQ5LdJot0gtyr8oYmXyH1ogjTeZE2SnftCP34=&xsec_source=pc_search,夏以昼,2025-02-28,16:52:04,2025-02,0 days 00:00:01,False,"['恋与深空夏以昼', '夏以昼']",70,4,3,0,湖北,Caleb Post,0.04285714285714286
67c1e96b0000000009016180,normal,夏以昼误认为你移情别恋，囚禁七日（二十一,"“小骗子。”夏以昼最开始以为是自己听错了，但你重复两遍，让他不能继续误会。
只是他的思维拐到另一个死胡同。
“我会放你出去的，所以你不必为了离开说违心话，在这里陪我度过七天，我们不提分手，好不好？”
……他的脑瓜子里到底都在想什么，你好想钻进去看看！
你对上他闪着泪光的眼眸，那像是倒映一片碎月的紫色海域，只觉得心疼，什么耍他玩、看他吃醋的想法都被抛之脑后了，对他摊开掌心。
“手机。”
夏以昼眼眶更红，以为你连最后的愿望也不肯满足，是啊，他都对你做出这么过分的事情了，你这样才是对的。
事情正在按他设想的发展，他却比想象中更加痛苦，难以呼吸。
“在这，”他把手机放在你的手上，“如果你想要报警的话，那监控录像可以证明我非法囚禁，限制你人身自由。”
本来你还在疑惑夏以昼要是想吃素的话那装摄像头干什么，现在真相大白了，那是他在自断生路。
要是你真绝情的话，那他下半辈子就完了。
你狠狠瞪了他一眼，拨通狗头军师的电话。
等会再跟他算账，现在解除误会要紧。
电话被接通，你点开扬声器。
还不待你开口，对面就先噼里啪啦地抛出几个问题：“你跟你哥怎么样啊？我怎么看你朋友圈说要断联七天啊？假装分手测他反应看他爱不爱你那个计划呢，是不是最近就没办法做了？”
一听就是急着吃瓜，不过你在心中给她的直白点了个赞。
夏以昼一个字不落地听进去，呆愣愣的。
“他知道我要跟他分手，现在哭着求我不要离开他呢，”你用指腹拭去了这世界上最令人心碎的水珠，然后将他的嘴唇捏扁，“我打电话来感谢你给我出的主意，让我知道他爱我，只是没长嘴巴。”
“那回头可得请我喝酒，我就说我有当恋爱军师的天赋，”对面用果然如此的语气说道，“不过你刚确定完你对他的心意就要断联吗，那岂不是很可惜……啊，哦——我懂了。”
“没想到你第一件事竟然是通知我计划顺利，果然是我的好朋友，不打扰你们了，有事再联系，拜拜！”
对方接得快，挂得更快。
显然她误会了什么，但是也不全算误会。
“怎么样，听懂是怎么一回事了吗？”你伸手在夏以昼眼前挥动让他回神，怕他多想，你还补充道，“刚才这段时间，手机可是一直在你身上，我可没跟她串通过。”
他的目光在暗下去的屏幕和你明亮的眼睛里来回游移：“所以，没有喜欢上别人？”
“没有，我只爱你。”
夏以昼还没来得及庆幸，就看到玻璃上倒映出来的监控红点，想起这是哪里，他完蛋了，自爆卡车了。
#恋与深空[话题]# #夏以昼[话题]# #恋与深空夏以昼[话题]#",2025-02-28 16:50:51,2025-02-28 16:50:52,66ef78d5000000001d032a54,夏天的苹果乐园,上海,"恋与深空,夏以昼,恋与深空夏以昼",https://www.xiaohongshu.com/explore/67c1e96b0000000009016180?xsec_token=ABThVFc8nQ5LdJot0gtyr8oWLfUcKXDEndMVwh5h_wubM=&xsec_source=pc_search,夏以昼,2025-02-28,16:50:51,2025-02,0 days 00:00:01,False,"['恋与深空', '夏以昼', '恋与深空夏以昼']",483,14,61,0,上海,Caleb Post,0.12629399585921325
67c1e79c000000002903132c,video,夏以昼说你应该过好日子,“给你形容美好今后你常常眼睛会红”#夏以昼[话题]##夏以昼同人文[话题]# #出租屋文学[话题]# #致歉一切[话题]#,2025-02-28 16:43:08,2025-02-28 16:45:33,64513a9a0000000014011b9f,Baek-lllsy,四川,"夏以昼,夏以昼同人文,出租屋文学,致歉一切",https://www.xiaohongshu.com/explore/67c1e79c000000002903132c?xsec_token=ABThVFc8nQ5LdJot0gtyr8oUIJ-4TwuFgTzpZDcBFpZZU=&xsec_source=pc_search,夏以昼,2025-02-28,16:43:08,2025-02,0 days 00:02:25,False,"['夏以昼', '夏以昼同人文', '出租屋文学', '致歉一切']",216,21,12,1,四川,Caleb Post,0.05555555555555555
67c1e23f00000000290308a5,normal,"有没有壮士接五月份夏以昼bjd妆🥹，最好能当月出货，钞也可以。
#夏以昼[话题]# #bjd[话题]# #妆娘[话题]# #恋与深空[话题]# #bjd妆[话题]#","有没有壮士接五月份夏以昼bjd妆🥹，最好能当月出货，钞也可以。
#夏以昼[话题]# #bjd[话题]# #妆娘[话题]# #恋与深空[话题]# #bjd妆[话题]#",2025-02-28 16:20:15,2025-02-28 16:20:16,62385da10000000010005786,凌喵喵,加拿大,"夏以昼,bjd,妆娘,恋与深空,bjd妆",https://www.xiaohongshu.com/explore/67c1e23f00000000290308a5?xsec_token=ABThVFc8nQ5LdJot0gtyr8oWJHhejxmQ86sdP7pS1uiDE=&xsec_source=pc_search,夏以昼,2025-02-28,16:20:15,2025-02,0 days 00:00:01,False,"['夏以昼', 'bjd', '妆娘', '恋与深空', 'bjd妆']",1,0,1,0,加拿大,Caleb Post,1.0
67c1df6e000000000900f8dd,normal,【夏以昼】恋与深空🍎Q版ob11开眼脸 含眼珠,"恋与深空 夏以昼 哥哥 军装 远空执舰官
Q版开眼脸
10/6mm玻璃眼片
——————————————
ob11开眼脸
🍑反派定制
已上架[派对R]自助购物
#恋与深空[话题]# #恋与深空夏以昼[话题]# #夏以昼[话题]# #夏以昼回来[话题]# #夏以昼日常[话题]# #爱在夏以昼[话题]##夏以昼回航[话题]# #夏以昼ob11[话题]# #ob11[话题]# #Caleb[话题]#",2025-02-28 16:08:14,2025-02-28 16:08:14,5b0ac7d011be1011881b6cc6,反派定制,广东,"恋与深空,恋与深空夏以昼,夏以昼,夏以昼回来,夏以昼日常,爱在夏以昼,夏以昼回航,夏以昼ob11,ob11,Caleb",https://www.xiaohongshu.com/explore/67c1df6e000000000900f8dd?xsec_token=ABThVFc8nQ5LdJot0gtyr8oWxfX4OCsu9u2V4tPUerm2w=&xsec_source=pc_search,夏以昼,2025-02-28,16:08:14,2025-02,0 days 00:00:00,False,"['恋与深空', '恋与深空夏以昼', '夏以昼', '夏以昼回来', '夏以昼日常', '爱在夏以昼', '夏以昼回航', '夏以昼ob11', 'ob11', 'Caleb']",2,1,0,2,广东,Caleb Post,0.0
67c1df4c000000002903405c,normal,夏以昼语C,"接接夏以昼语C  请看主页
小窗一键上皮
#夏以昼语C[话题]#  #夏以昼语擦[话题]# #语C[话题]##乙游语C[话题]#",2025-02-28 16:07:40,2025-02-28 16:07:40,66cd928c000000000d026927,已昼。,陕西,"夏以昼语C,夏以昼语擦,语C,乙游语C",https://www.xiaohongshu.com/explore/67c1df4c000000002903405c?xsec_token=ABThVFc8nQ5LdJot0gtyr8ocUl86zQzjPT8bBZSSA1PBU=&xsec_source=pc_search,夏以昼,2025-02-28,16:07:40,2025-02,0 days 00:00:00,False,"['夏以昼语C', '夏以昼语擦', '语C', '乙游语C']",0,1,0,0,陕西,General Post,
67c073cd000000000e0043df,normal,温良的下场就是被别家带tag骂,哥推不看吗？连我们生贺组发东西都要被管呢？再温良呢？🍊×7#夏以昼[话题]# #恋与深空[话题]# #拒绝恶意造谣抹黑[话题]# #乐子人开始找乐子了[话题]# #不要脸能到什么程度[话题]#,2025-02-27 14:16:45,2025-02-28 15:13:49,62f8f6bd000000001f005361,发疯人生（有哥🍎版）,湖北,"夏以昼,恋与深空,拒绝恶意造谣抹黑,乐子人开始找乐子了,不要脸能到什么程度",https://www.xiaohongshu.com/explore/67c073cd000000000e0043df?xsec_token=ABEi30vFYJW7O5ECgoP59SLdZlHKojw1u2C7uHqkDSQK4=&xsec_source=pc_search,夏以昼,2025-02-27,14:16:45,2025-02,1 days 00:57:04,True,"['夏以昼', '恋与深空', '拒绝恶意造谣抹黑', '乐子人开始找乐子了', '不要脸能到什么程度']",83,0,2,1,湖北,Caleb Post,0.024096385542168676
67c1c45e000000002602d643,video,【Ai翻唱-夏以昼】危险派对,#恋与深空夏以昼[话题]# #动态歌词排版[话题]# #恋与深空[话题]# #夏以昼[话题]# #ai唱歌[话题]#,2025-02-28 20:00:05,2025-02-28 14:12:46,5b65babe423b0a0001236a5b,挖坑养鲨鱼,陕西,"恋与深空夏以昼,动态歌词排版,恋与深空,夏以昼,ai唱歌",https://www.xiaohongshu.com/explore/67c1c45e000000002602d643?xsec_token=ABThVFc8nQ5LdJot0gtyr8oYGvErW-PwUFUFxwnWRo_Qk=&xsec_source=pc_search,夏以昼,2025-02-28,20:00:05,2025-02,0 days 05:47:19,True,"['恋与深空夏以昼', '动态歌词排版', '恋与深空', '夏以昼', 'ai唱歌']",34,6,1,2,陕西,Caleb Post,0.029411764705882353
67b9bd7c000000002a00f1cb,normal,如题,"我15号下的单，显示预售我想行吧等等呗。今天快递终于到了我下楼拿，快递站旁边就是垃圾桶我都习惯拿完就拆的，拆完我人的傻了怎么给我发个杨颖啊
问客服客服就说抱歉呢亲实在是没货呢
虽然很便宜吧但是为什么没货不提前说也不下架商品（我刚刚拿到货看商品信息时才显示的下架昨天都还在...）也不给我发个信息说。
谁懂边气边笑...#夏以昼[话题]# #拼多多商家[话题]#
	
二编：怎么就违规了
	
三遍：我怎么引导他人网暴了..",2025-02-22 12:05:16,2025-02-28 11:40:56,66dd9236000000001d0205ae,缘如冰,江苏,"夏以昼,拼多多商家",https://www.xiaohongshu.com/explore/67b9bd7c000000002a00f1cb?xsec_token=ABZ8j9A593mknWMRBEsgRmLcSHd_RkUmbfGPaTbMFQKiw=&xsec_source=pc_search,夏以昼,2025-02-22,12:05:16,2025-02,5 days 23:35:40,True,"['夏以昼', '拼多多商家']",1064,30,176,294,江苏,Caleb Post,0.16541353383458646
67bfcabd000000000900f75b,normal,厨子被网暴，哥推最激动的一次,"我将维护所有为夏以昼花生战斗的同推并感谢任何形式产出的  夏以昼同人创作者 。
任何人都不能影响🍎厨子做饭，也不许干扰🍎推吃饭！！！
————（）🍊这条干嘛
#夏以昼[话题]# #恋与深空夏以昼[话题]#",2025-02-27 02:15:25,2025-02-28 06:12:16,6702b39a000000001d030df6,AAAT-93高价回收,浙江,"夏以昼,恋与深空夏以昼",https://www.xiaohongshu.com/explore/67bfcabd000000000900f75b?xsec_token=ABnbqoM7NyIlIdeXyKiPos-rSVml-WZmcSSxoNFtTW2gI=&xsec_source=pc_search,夏以昼,2025-02-27,02:15:25,2025-02,1 days 03:56:51,True,"['夏以昼', '恋与深空夏以昼']",763,7,117,5,浙江,Caleb Post,0.15334207077326342
67c03b33000000002602c3c8,normal,那我问你，夏以昼想让你亲亲他，你亲不亲,"夏以昼：这是什么，自嘲熊，发一下
二编：🍠补药限我了我给你磕头🙇🏻‍♂️求求你求求你😭
#恋与深空[话题]# #恋与深空夏以昼[话题]# #夏以昼[话题]# #捡手机[话题]# #bg[话题]# #ooc致歉[话题]# #恋与深空狂想序曲[话题]#",2025-02-27 10:15:15,2025-02-28 03:40:28,67880c5f000000000803f092,偷喝哥被汽水暴打,吉林,"恋与深空,恋与深空夏以昼,夏以昼,捡手机,bg,ooc致歉,恋与深空狂想序曲",https://www.xiaohongshu.com/explore/67c03b33000000002602c3c8?xsec_token=ABEi30vFYJW7O5ECgoP59SLcr4TtfRFcpv311io2X-kgk=&xsec_source=pc_search,夏以昼,2025-02-27,10:15:15,2025-02,0 days 17:25:13,True,"['恋与深空', '恋与深空夏以昼', '夏以昼', '捡手机', 'bg', 'ooc致歉', '恋与深空狂想序曲']",3729,421,250,190,吉林,Caleb Post,0.06704210244033253
67c1280b000000002900e293,video,哇塞是新品吧唧，可以AR看的吧唧,﻿#恋与深空[话题]#﻿ ﻿#秦彻[话题]#﻿ ﻿#沈星回[话题]#﻿ ﻿#夏以昼[话题]#﻿ ﻿#黎深[话题]#﻿﻿#祁煜[话题]#﻿,2025-02-28 03:05:47,2025-02-28 03:05:47,66876185000000001b016a5a,卷鱼饼拆卡（重生版）,江西,"恋与深空,秦彻,沈星回,夏以昼,黎深,祁煜",https://www.xiaohongshu.com/explore/67c1280b000000002900e293?xsec_token=ABThVFc8nQ5LdJot0gtyr8oW39GvIlhFWnhhm-hQkPeXs=&xsec_source=pc_search,夏以昼,2025-02-28,03:05:47,2025-02,0 days 00:00:00,False,"['恋与深空', '秦彻', '沈星回', '夏以昼', '黎深', '祁煜']",0,0,0,0,江西,General Post,
67c11bdd000000002803e4b6,video,全方位无死角的帅气,#恋与深空[话题]# #黎深[话题]# #祁煜[话题]# #沈星回[话题]# #夏以昼[话题]#,2025-02-28 02:13:49,2025-02-28 02:13:49,666db57800000000070066e4,JS卡社,河北,"恋与深空,黎深,祁煜,沈星回,夏以昼",https://www.xiaohongshu.com/explore/67c11bdd000000002803e4b6?xsec_token=ABThVFc8nQ5LdJot0gtyr8odn9SoG0v7yOWeK4tMmsc40=&xsec_source=pc_search,夏以昼,2025-02-28,02:13:49,2025-02,0 days 00:00:00,False,"['恋与深空', '黎深', '祁煜', '沈星回', '夏以昼']",4,0,0,0,河北,General Post,0.0
67c08a150000000028029baf,normal,夏以昼，当我不小心点到了哥的……,"我发誓我一开始真的是不小心点到的[害羞R][害羞R][害羞R]
然后触发了这条，手长在你身上，摸到哪里当然你说的算。然后出于好奇，我又点了几次，就出现了
裤子很合身，不用再调整松紧了……
就当你不小心撞到了吧
一两次是不小心，三四次可就是故意了
最后夏以昼直接对我无语了[汗颜R]
我发誓，我真不是故意调戏夏以昼的[偷笑R][偷笑R][偷笑R]
不过哥也太可爱了，又可爱又宠
#恋与深空夏以昼[话题]# #恋与深空[话题]# #乙游[话题]# #夏以昼[话题]# #哥推[话题]# #玩恋与深空哪有不疯的[话题]#",2025-02-27 15:51:49,2025-02-27 15:51:49,5d9c0dba000000000101881e,蘸蜜,浙江,"恋与深空夏以昼,恋与深空,乙游,夏以昼,哥推,玩恋与深空哪有不疯的",https://www.xiaohongshu.com/explore/67c08a150000000028029baf?xsec_token=ABEi30vFYJW7O5ECgoP59SLRHfyWUvXU6cvtnC7hoDyBY=&xsec_source=pc_search,夏以昼,2025-02-27,15:51:49,2025-02,0 days 00:00:00,False,"['恋与深空夏以昼', '恋与深空', '乙游', '夏以昼', '哥推', '玩恋与深空哪有不疯的']",3,1,0,0,浙江,Caleb Post,0.0
67c083820000000009015ff6,normal,求推荐！夏以昼10cm娃娃[合十R]#恋与深空夏以昼[话题]# #夏以昼10cm娃娃[话题]# #夏以昼[话题]#,求推荐！夏以昼10cm娃娃[合十R]#恋与深空夏以昼[话题]# #夏以昼10cm娃娃[话题]# #夏以昼[话题]#,2025-02-27 15:23:46,2025-02-27 15:23:47,67a8b125000000000e013955,米米夏薏粥,广东,"恋与深空夏以昼,夏以昼10cm娃娃,夏以昼",https://www.xiaohongshu.com/explore/67c083820000000009015ff6?xsec_token=ABEi30vFYJW7O5ECgoP59SLeHN7FaGLAuF84BMt0O-i-o=&xsec_source=pc_search,夏以昼,2025-02-27,15:23:46,2025-02,0 days 00:00:01,False,"['恋与深空夏以昼', '夏以昼10cm娃娃', '夏以昼']",4,1,35,0,广东,Caleb Post,8.75
67bfe97e000000002903301c,normal,也没人教夏以昼如何和青春期的妹妹沟通这呀,"ooc致歉
	
夏以昼觉得自己最近真是要疯了。
起因是上个周末，他去阁楼上给你送水果吃，结果看见你电脑屏幕的时候吓得差点把手里的果盘给砸了——凭他5.3的视力，隔着老远就看到你屏幕里是两个横着叠在一起的肉色色块，白花花赤条条的两个人。GIF制作的有点粗糙，看不清楚具体的动作，但确定的是，人物构成是一男一女。而屏幕前的你却看得津津有味，上半身前倾，双眼都要钉在屏幕里一般。而随着你滚动鼠标的滚轮，更是让他大跌眼镜——这图像是刷屏一样，这一张的下面紧挨着就是一张一模一样的，再下面是几行字，你滚轮滚得太快他没看清，再下面又是同一张图。
你似乎感觉到了他的动静，于是冷静地点掉了右上角的红叉，把窗口关了。
如果原本夏以昼只是觉得不太对劲，你的这一动作就加重了他的怀疑。如果你内心坦然，又为什么要欲盖弥彰？再说了，有什么是他这个哥哥不能看的？还是说，你长大了，已经开始有了自己不能说的秘密？
比起秘密不秘密的，还是应该先关心一下你到底在看什么。
可正是因为你把窗口关了，他便也错过了聊这个话题最合适的时机。
按理说哥哥应该尊重妹妹的个人隐私，但是……你好像在看一些不利于身心健康的东西。……会不会是自己看错了？毕竟你在家里的一举一动都看起来没有任何异常，怎么会突然开始看这种东西呢？还是……还是先确认一下再说吧。于是他抱着巨大的怀疑，在你玩好电脑之后点开了浏览器的历史记录，亲自再确认了一次——这一次，他无法再给一切找借口了，你确确实实就是在看黄图。
夏以昼很难说那一刻自己的心情是什么。
	
青春期的男生猎奇使然，经过口口相传，总有神秘的渠道可以搞到日产的、美产的尤其是FBI warning开头的影片。夏以昼作为男生团体的中心人物，多少也看过一些，虽然他也没多爱看，更多时候会劝别人少看点，免得血液都不往脑子里流了，大脑营养不足。但至少，夏以昼是知道那方面的知识的。
	
于是他先入为主地以为你也看过了这些东西，这会儿是在自己偷偷地搜着看。
夏以昼头一回感到如此无措且气愤。到底是谁让自己的宝贝妹妹接触到这些的，他要杀了ta。
	
接p2-7 这篇目前就是这么多(⁎⁍̴̛ᴗ⁍̴̛⁎)嘿嘿
已收录至合集《加点猛料》
#恋与深空夏以昼[话题]# #夏以昼[话题]# #恋与深空[话题]#",2025-02-27 04:26:38,2025-02-27 15:03:17,656331960000000008001243,深空炊事班首席炊事员,上海,"恋与深空夏以昼,夏以昼,恋与深空",https://www.xiaohongshu.com/explore/67bfe97e000000002903301c?xsec_token=ABnbqoM7NyIlIdeXyKiPos-i0eObFoLyWq5s_umvT7q-0=&xsec_source=pc_search,夏以昼,2025-02-27,04:26:38,2025-02,0 days 10:36:39,True,"['恋与深空夏以昼', '夏以昼', '恋与深空']",320,60,60,2,上海,Caleb Post,0.1875
67c06e82000000002a001595,normal,夏以昼｜刚上大学的你,"写一点纯情小日常
🍎🍏就是这样睡前热聊谁都不舍得说晚安！
#恋与深空夏以昼[话题]# #夏以昼[话题]# #乙女向[话题]# #夏以昼回航[话题]#",2025-02-27 13:54:10,2025-02-27 14:06:55,65f1c697000000000b031aac,🍎吸吸冻🍎,澳大利亚,"恋与深空夏以昼,夏以昼,乙女向,夏以昼回航",https://www.xiaohongshu.com/explore/67c06e82000000002a001595?xsec_token=ABEi30vFYJW7O5ECgoP59SLacTp5ci_bs_4xk6XVQH1SA=&xsec_source=pc_search,夏以昼,2025-02-27,13:54:10,2025-02,0 days 00:12:45,True,"['恋与深空夏以昼', '夏以昼', '乙女向', '夏以昼回航']",47,2,5,0,澳大利亚,Caleb Post,0.10638297872340426
67c06c31000000002a000cfd,normal,纪念一下第一次带着哥哥满星高锦,"哥哥的短信太可爱了！像表扬小朋友，看到短信的那一刻感觉这几天搓出火星子的手都值得了😆！
#夏以昼[话题]# #夏以昼实在是世界第一好哥哥[话题]# #就这个战斗爽[话题]# #恋与深空夏以昼[话题]#",2025-02-27 13:44:17,2025-02-27 13:44:17,63bc3eb400000000260055cb,nono,湖南,"夏以昼,夏以昼实在是世界第一好哥哥,就这个战斗爽,恋与深空夏以昼",https://www.xiaohongshu.com/explore/67c06c31000000002a000cfd?xsec_token=ABEi30vFYJW7O5ECgoP59SLYbglE2JybWgmmkCWYOkU7I=&xsec_source=pc_search,夏以昼,2025-02-27,13:44:17,2025-02,0 days 00:00:00,False,"['夏以昼', '夏以昼实在是世界第一好哥哥', '就这个战斗爽', '恋与深空夏以昼']",21,0,11,0,湖南,Caleb Post,0.5238095238095238
67c06700000000002503c053,normal,猫都被对抗路兄妹打哭了😭,"这个男人连续两次从我打过的牌堆里，""精准""抽到拆猫窝的卡
[生气R][生气R]这合理吗??
#恋与深空夏以昼[话题]# #夏以昼[话题]#",2025-02-27 13:22:08,2025-02-27 13:22:08,5b7519e9c41c61000115d162,被被子封印中,江苏,"恋与深空夏以昼,夏以昼",https://www.xiaohongshu.com/explore/67c06700000000002503c053?xsec_token=ABEi30vFYJW7O5ECgoP59SLVwt9Gfu4q0ElZqLfgjo6Qo=&xsec_source=pc_search,夏以昼,2025-02-27,13:22:08,2025-02,0 days 00:00:00,False,"['恋与深空夏以昼', '夏以昼']",7,0,3,0,江苏,Caleb Post,0.42857142857142855
67c06149000000002503e9de,normal,【心动不如行动】 6,"夏以昼✖️“我”
完整饭饭请左滑**
#夏以昼x你[话题]# #夏以昼[话题]# #恋与深空[话题]# #恋与深空夏以昼🍎[话题]# #ooc致歉[话题]#",2025-02-27 12:57:45,2025-02-27 12:57:45,5e5dfc05000000000100502a,慢炖日记,加拿大,"夏以昼x你,夏以昼,恋与深空,恋与深空夏以昼🍎,ooc致歉",https://www.xiaohongshu.com/explore/67c06149000000002503e9de?xsec_token=ABEi30vFYJW7O5ECgoP59SLdBGhBi0yi65BoKQhKpBoa0=&xsec_source=pc_search,夏以昼,2025-02-27,12:57:45,2025-02,0 days 00:00:00,False,"['夏以昼x你', '夏以昼', '恋与深空', '恋与深空夏以昼🍎', 'ooc致歉']",2,1,0,0,加拿大,Caleb Post,0.0
67c052bf000000000d016b2b,normal,拜托，夏以昼deepseek这是能播的吗？？？,情境是去和同事吃饭唱歌，其中的男上司送我回家过，哥就开始疯狂吃醋模式 #deepseek[话题]#   #ooc[话题]#   #夏以昼[话题]#  #桃黑黑[话题]#,2025-02-27 11:55:43,2025-02-27 11:55:44,5b6a429b6b58b72f78716b1b,一格AI工具库,北京,"deepseek,ooc,夏以昼,桃黑黑",https://www.xiaohongshu.com/explore/67c052bf000000000d016b2b?xsec_token=ABEi30vFYJW7O5ECgoP59SLW2qMzUpo00gsINsVSuy8Lk=&xsec_source=pc_search,夏以昼,2025-02-27,11:55:43,2025-02,0 days 00:00:01,False,"['deepseek', 'ooc', '夏以昼', '桃黑黑']",50,17,10,6,北京,Caleb Post,0.2
67c04a48000000002903e5c4,video,熟男组标配走起,#拆卡[话题]# #恋与深空[话题]# #秦彻[话题]# #夏以昼[话题]#,2025-02-27 11:19:36,2025-02-27 11:19:37,666db57800000000070066e4,JS卡社,河北,"拆卡,恋与深空,秦彻,夏以昼",https://www.xiaohongshu.com/explore/67c04a48000000002903e5c4?xsec_token=ABEi30vFYJW7O5ECgoP59SLUaODpzTu5JTqICUNmAY25c=&xsec_source=pc_search,夏以昼,2025-02-27,11:19:36,2025-02,0 days 00:00:01,False,"['拆卡', '恋与深空', '秦彻', '夏以昼']",4,0,0,0,河北,General Post,0.0
67c022dc0000000006038bb8,normal,自调了一个巨温柔的哥,"太贴了哈哈
夏以昼努力扮演好哥哥的一面
然后ds就开始繁忙了[抓狂R]
#恋与深空[话题]# #夏以昼[话题]#",2025-02-27 08:31:24,2025-02-27 08:31:25,5cd1252c0000000016022acb,泠安持梦,江苏,"恋与深空,夏以昼",https://www.xiaohongshu.com/explore/67c022dc0000000006038bb8?xsec_token=ABEi30vFYJW7O5ECgoP59SLV2GbttxYnPHEvfBzqTBF1s=&xsec_source=pc_search,夏以昼,2025-02-27,08:31:24,2025-02,0 days 00:00:01,False,"['恋与深空', '夏以昼']",2,1,0,1,江苏,Caleb Post,0.0
